Protein IDs	Majority protein IDs	Peptide counts (all)	Peptide counts (razor+unique)	Peptide counts (unique)	Protein names	Gene names	Fasta headers	Number of proteins	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Sequence length	Sequence lengths	Fraction average	Fraction 1	Fraction 2	Fraction 3	Fraction 4	Q-value	Score	Reporter intensity 0	Reporter intensity 1	Reporter intensity 2	Reporter intensity 3	Reporter intensity 4	Reporter intensity 5	Reporter intensity not corrected 0	Reporter intensity not corrected 1	Reporter intensity not corrected 2	Reporter intensity not corrected 3	Reporter intensity not corrected 4	Reporter intensity not corrected 5	Reporter intensity count 0	Reporter intensity count 1	Reporter intensity count 2	Reporter intensity count 3	Reporter intensity count 4	Reporter intensity count 5	Intensity	MS/MS Count	Only identified by site	Reverse	Potential contaminant	id	Peptide IDs	Peptide is razor	Mod. peptide IDs	Evidence IDs	MS/MS IDs	Best MS/MS	Acetyl (K) site IDs	Deamidation (NQ) site IDs	Oxidation (M) site IDs	Acetyl (K) site positions	Deamidation (NQ) site positions	Oxidation (M) site positions
Q3UPL0	Q3UPL0	3	3	3	Protein transport protein Sec31A	Sec31a	>Q3UPL0 Protein transport protein Sec31A OS=Mus musculus OX=10090 GN=Sec31a PE=1 SV=2	1	3	3	3	1.9	1.9	1.9	133.57	1230	1230	3			3		0	17.865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				701	486;881;3649	True;True;True	528;954;3993	775;1376;5710	802;1411;5864	802;1411;5864	1732;1733;1734			118;120;619		
Q3US16	Q3US16	1	1	1	Transcription elongation factor A N-terminal and central domain-containing protein	Tceanc	>Q3US16 Transcription elongation factor A N-terminal and central domain-containing protein OS=Mus musculus OX=10090 GN=Tceanc PE=2 SV=1	1	1	1	1	2.2	2.2	2.2	40.635	359	359	1	1				0.0060565	5.699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				702	3320	True	3639	5236	5379	5379		83			242	
Q3UVK0	Q3UVK0	1	1	1	Endoplasmic reticulum metallopeptidase 1	Ermp1	>Q3UVK0 Endoplasmic reticulum metallopeptidase 1 OS=Mus musculus OX=10090 GN=Ermp1 PE=1 SV=2	1	1	1	1	1	1	1	100.15	898	898	1	1				0	6.5794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				703	3045	True	3342	4810	4948	4948	1735			877		
Q3UYH7;Q99MK8	Q3UYH7;Q99MK8	1;1	1;1	1;1	Beta-adrenergic receptor kinase 2;Beta-adrenergic receptor kinase 1	Adrbk2;Adrbk1	>Q3UYH7 Beta-adrenergic receptor kinase 2 OS=Mus musculus OX=10090 GN=Adrbk2 PE=1 SV=2;>Q99MK8 Beta-adrenergic receptor kinase 1 OS=Mus musculus OX=10090 GN=Grk2 PE=1 SV=2	2	1	1	1	1	1	1	79.656	688	688;689	2		1			0.00083752	6.322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				704	481	True	523	770	797	797	1736			399		
Q3V089	Q3V089	1	1	1	RNA-binding protein 44	Rbm44	>Q3V089 RNA-binding protein 44 OS=Mus musculus OX=10090 GN=Rbm44 PE=1 SV=1	1	1	1	1	0.7	0.7	0.7	112.28	1013	1013	4				1	0.0099938	5.5106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				705	3711	True	4066	5810	5967	5967	1737			630		
Q3V3R4	Q3V3R4	2	2	2	Integrin alpha-1	Itga1	>Q3V3R4 Integrin alpha-1 OS=Mus musculus OX=10090 GN=Itga1 PE=1 SV=2	1	2	2	2	1.8	1.8	1.8	130.81	1179	1179	2		2			0	13.938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				706	812;3139	True;True	878;3447	1272;4974	1306;5115	1306;5115	1738;1739			81;562		
Q4FZF3	Q4FZF3	1	1	1	Probable ATP-dependent RNA helicase DDX49	Ddx49	>Q4FZF3 Probable ATP-dependent RNA helicase DDX49 OS=Mus musculus OX=10090 GN=Ddx49 PE=2 SV=1	1	1	1	1	2.3	2.3	2.3	54.093	480	480	2		1			0.0083979	5.6093	3485.7	3570.7	3963.7	4411.9	4785.2	4925.2	3485.7	3570.7	3963.7	4411.9	4785.2	4925.2	1	1	1	1	1	1	22937000	1				707	1590	True	1726	2524	2604	2604			243			151
Q4VA44;Q571J5;Q61116	Q4VA44;Q571J5;Q61116	1;1;1	1;1;1	1;1;1	Zinc finger protein 664;Zinc finger protein 354C;Zinc finger protein 235	Znf664;Znf354c;Znf235	>Q4VA44 Zinc finger protein 664 OS=Mus musculus OX=10090 GN=Znf664 PE=2 SV=2;>Q571J5 Zinc finger protein 354C OS=Mus musculus OX=10090 GN=Znf354c PE=2 SV=2;>Q61116 Zinc finger protein 235 OS=Mus musculus OX=10090 GN=Znf235 PE=2 SV=1	3	1	1	1	3.4	3.4	3.4	30.326	261	261;560;645	3			1		0	7.2599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				708	3410	True	3735	5366	5513	5513	1740			197		
Q4VA53	Q4VA53	3	3	3	Sister chromatid cohesion protein PDS5 homolog B	Pds5b	>Q4VA53 Sister chromatid cohesion protein PDS5 homolog B OS=Mus musculus OX=10090 GN=Pds5b PE=1 SV=1	1	3	3	3	2.1	2.1	2.1	164.42	1446	1446	3		1	1	1	0	19.384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				709	2252;2566;2897	True;True;True	2438;2804;3178	3537;4053;4583	3647;4177;4713	3647;4177;4713	1741;1742;1743			282;845;1124		
Q4VC33	Q4VC33	1	1	1	Macrophage erythroblast attacher	Maea	>Q4VC33 Macrophage erythroblast attacher OS=Mus musculus OX=10090 GN=Maea PE=1 SV=1	1	1	1	1	2	2	2	45.336	396	396	2		1			0.0035868	5.8728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				710	28	True	28	41	41	41	1744			38		
Q505F5	Q505F5	1	1	1	Leucine-rich repeat-containing protein 47	Lrrc47	>Q505F5 Leucine-rich repeat-containing protein 47 OS=Mus musculus OX=10090 GN=Lrrc47 PE=1 SV=1	1	1	1	1	1.5	1.5	1.5	63.589	581	581	4				1	0.0030604	6.0292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				711	2191	True	2375	3459	3568	3568	1745			368		
Q569Z5	Q569Z5	2	2	2	Probable ATP-dependent RNA helicase DDX46	Ddx46	>Q569Z5 Probable ATP-dependent RNA helicase DDX46 OS=Mus musculus OX=10090 GN=Ddx46 PE=1 SV=2	1	2	2	2	1.8	1.8	1.8	117.45	1032	1032	3		1		1	0	12.483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				712	3036;3603	True;True	3333;3946	4798;5647	4936;5801	4936;5801	1746;1747			271;776		
Q569Z6	Q569Z6	5	5	5	Thyroid hormone receptor-associated protein 3	Thrap3	>Q569Z6 Thyroid hormone receptor-associated protein 3 OS=Mus musculus OX=10090 GN=Thrap3 PE=1 SV=1	1	5	5	5	6	6	6	108.18	951	951	1.83	2	3	1		0	75.308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				713	1022;1053;2911;3414;3557	True;True;True;True;True	1106;1137;3194;3739;3898	1602;1603;1646;4602;5370;5585	1641;1642;1686;4733;5517;5737	1642;1686;4733;5517;5737	1748;1749;1750;1751;1752			459;468;516;524;555		
Q570Y9	Q570Y9	1	1	1	DEP domain-containing mTOR-interacting protein	Deptor	>Q570Y9 DEP domain-containing mTOR-interacting protein OS=Mus musculus OX=10090 GN=Deptor PE=1 SV=2	1	1	1	1	3.4	3.4	3.4	46.119	409	409	3			1		0	9.8764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				714	1084	True	1169	1696	1744	1744	1753			106		
Q5EG47;Q8BRK8	Q5EG47;Q8BRK8	2;1	2;1	2;1	5-AMP-activated protein kinase catalytic subunit alpha-1;5-AMP-activated protein kinase catalytic subunit alpha-2	Prkaa1;Prkaa2	>Q5EG47 5-AMP-activated protein kinase catalytic subunit alpha-1 OS=Mus musculus OX=10090 GN=Prkaa1 PE=1 SV=2;>Q8BRK8 5-AMP-activated protein kinase catalytic subunit alpha-2 OS=Mus musculus OX=10090 GN=Prkaa2 PE=1 SV=3	2	2	2	2	3.4	3.4	3.4	63.928	559	559;552	1.5	1	1			0	14.289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				715	740;3388	True;True	801;3713	1162;5338	1195;5484	1195;5484	1754;1755			45;80		
Q5F285	Q5F285	1	1	1	Transmembrane protein 256	Tmem256	>Q5F285 Transmembrane protein 256 OS=Mus musculus OX=10090 GN=Tmem256 PE=1 SV=1	1	1	1	1	7.1	7.1	7.1	11.655	113	113	1	2				0	6.4962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				716	782	True	845	1223;1224	1256;1257	1256	1756			43		
Q5FWK3	Q5FWK3	1	1	1	Rho GTPase-activating protein 1	Arhgap1	>Q5FWK3 Rho GTPase-activating protein 1 OS=Mus musculus OX=10090 GN=Arhgap1 PE=1 SV=1	1	1	1	1	3.2	3.2	3.2	50.41	439	439	1	1				0.00082169	6.2482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				717	1421	True	1535	2238	2309	2309	1757			80		
Q5HZI1	Q5HZI1	1	1	1	Microtubule-associated tumor suppressor 1 homolog	Mtus1	>Q5HZI1 Microtubule-associated tumor suppressor 1 homolog OS=Mus musculus OX=10090 GN=Mtus1 PE=1 SV=2	1	1	1	1	0.6	0.6	0.6	134.38	1210	1210	3			1		0.0084034	5.6097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				718	840	True	911	1315	1349	1349	1758;1759	84		1158;1161	1160	
Q5HZI9	Q5HZI9	1	1	1	Solute carrier family 25 member 51	Slc25a51	>Q5HZI9 Solute carrier family 25 member 51 OS=Mus musculus OX=10090 GN=Slc25a51 PE=1 SV=1	1	1	1	1	4.4	4.4	4.4	33.689	298	298	2		1			0.00081833	6.2422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				719	1353	True	1461	2121	2189	2189	1760			154		
Q5KU39	Q5KU39	1	1	1	Vacuolar protein sorting-associated protein 41 homolog	Vps41	>Q5KU39 Vacuolar protein sorting-associated protein 41 homolog OS=Mus musculus OX=10090 GN=Vps41 PE=1 SV=1	1	1	1	1	0.9	0.9	0.9	98.601	853	853	3			1		0.0029433	5.9304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				720	2699	True	2948	4252	4378	4378	1761			148		
Q5M8N4	Q5M8N4	1	1	1	Epimerase family protein SDR39U1	Sdr39u1	>Q5M8N4 Epimerase family protein SDR39U1 OS=Mus musculus OX=10090 GN=Sdr39u1 PE=1 SV=1	1	1	1	1	2.9	2.9	2.9	32.994	308	308	4				2	0	6.445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				721	1075	True	1160	1685;1686	1733;1734	1733	1762			28		
Q5NCE8	Q5NCE8	1	1	1	Magnesium transporter MRS2 homolog, mitochondrial	Mrs2	>Q5NCE8 Magnesium transporter MRS2 homolog, mitochondrial OS=Mus musculus OX=10090 GN=Mrs2 PE=2 SV=2	1	1	1	1	2.1	2.1	2.1	49.299	434	434	3			1		0.008844	5.5421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				722	2824	True	3091	4462	4592	4592	1763			416		
Q5QGU6	Q5QGU6	1	1	1	Receptor-transporting protein 3	Rtp3	>Q5QGU6 Receptor-transporting protein 3 OS=Mus musculus OX=10090 GN=Rtp3 PE=1 SV=2	1	1	1	1	1.7	1.7	1.7	52.22	474	474	3			1		0.0089629	5.5885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				723	2558	True	2796	4044	4168	4168		85;86			36;40	
Q5RKZ7	Q5RKZ7	1	1	1	Molybdenum cofactor biosynthesis protein 1;Cyclic pyranopterin monophosphate synthase;Cyclic pyranopterin monophosphate synthase accessory protein	Mocs1	>Q5RKZ7 Molybdenum cofactor biosynthesis protein 1 OS=Mus musculus OX=10090 GN=Mocs1 PE=1 SV=2	1	1	1	1	1.4	1.4	1.4	69.858	636	636	3			2		0	20.646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				724	2374	True	2565	3714;3715	3833;3834;3835	3834	1764			528		
Q5SUR0	Q5SUR0	1	1	1	Phosphoribosylformylglycinamidine synthase	Pfas	>Q5SUR0 Phosphoribosylformylglycinamidine synthase OS=Mus musculus OX=10090 GN=Pfas PE=1 SV=1	1	1	1	1	0.5	0.5	0.5	144.63	1337	1337	2		1			0.0016194	6.2176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				725	2814	True	3079	4444	4574	4574		196;197			208;211	
Q5SVL6	Q5SVL6	1	1	1	Rap1 GTPase-activating protein 2	Rap1gap2	>Q5SVL6 Rap1 GTPase-activating protein 2 OS=Mus musculus OX=10090 GN=Rap1gap2 PE=1 SV=1	1	1	1	1	1	1	1	78.253	712	712	4				1	0.0093926	5.5156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				726	2110	True	2292	3334	3441	3441	1765			6		
Q5SVQ0	Q5SVQ0	1	1	1	Histone acetyltransferase KAT7	Kat7	>Q5SVQ0 Histone acetyltransferase KAT7 OS=Mus musculus OX=10090 GN=Kat7 PE=1 SV=1	1	1	1	1	2	2	2	70.641	613	613	3			1		0	7.399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				727	549	True	598	865	894	894	1766			173		
Q5SVR0	Q5SVR0	1	1	1	TBC1 domain family member 9B	Tbc1d9b	>Q5SVR0 TBC1 domain family member 9B OS=Mus musculus OX=10090 GN=Tbc1d9b PE=1 SV=1	1	1	1	1	0.6	0.6	0.6	141.78	1263	1263	2		1			0.0099441	5.5004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				728	152	True	162	238	243	243	1767			286		
Q5SYD0	Q5SYD0	2	2	2	Unconventional myosin-Id	Myo1d	>Q5SYD0 Unconventional myosin-Id OS=Mus musculus OX=10090 GN=Myo1d PE=1 SV=1	1	2	2	2	1.7	1.7	1.7	116.08	1006	1006	3.5			1	1	0	13.456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				729	3447;3454	True;True	3775;3785	5420;5435	5568;5583	5568;5583	1768;1769			135;737		
Q5U4E2	Q5U4E2	1	1	1	Replication initiator 1	Repin1	>Q5U4E2 Replication initiator 1 OS=Mus musculus OX=10090 GN=Repin1 PE=1 SV=1	1	1	1	1	1.7	1.7	1.7	61.829	545	545	4				1	0	6.7757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				730	3722	True	4078	5825	5982	5982	1770			39		
Q5XJY5	Q5XJY5	3	3	3	Coatomer subunit delta	Arcn1	>Q5XJY5 Coatomer subunit delta OS=Mus musculus OX=10090 GN=Arcn1 PE=1 SV=2	1	3	3	3	7	7	7	57.229	511	511	1.33	2	1			0	24.71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				731	1289;2201;3133	True;True;True	1393;2386;3441	2024;3477;4967	2088;3587;5108	2088;3587;5108	1771;1772;1773		244	142;322;335		136
Q9R1L5;Q60592;Q811L6	Q9R1L5;Q60592;Q811L6	1;1;1	1;1;1	1;1;1	Microtubule-associated serine/threonine-protein kinase 1;Microtubule-associated serine/threonine-protein kinase 2;Microtubule-associated serine/threonine-protein kinase 4	Mast1;Mast2;Mast4	>Q9R1L5 Microtubule-associated serine/threonine-protein kinase 1 OS=Mus musculus OX=10090 GN=Mast1 PE=1 SV=3;>Q60592 Microtubule-associated serine/threonine-protein kinase 2 OS=Mus musculus OX=10090 GN=Mast2 PE=1 SV=1;>Q811L6 Microtubule-associated serine/	3	1	1	1	0.4	0.4	0.4	171	1570	1570;1734;2618	4				1	1	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+			732	2781	True	3045	4403	4533	4533	1774			405		
Q60597	Q60597	8	8	8	2-oxoglutarate dehydrogenase, mitochondrial	Ogdh	>Q60597 2-oxoglutarate dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Ogdh PE=1 SV=3	1	8	8	8	8.4	8.4	8.4	116.45	1023	1023	2	8	4		4	0	127.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				733	83;1356;2011;2066;2581;2738;3428;3632	True;True;True;True;True;True;True;True	86;1464;2191;2246;2820;2994;3755;3756;3976	116;117;118;2126;3200;3201;3273;4076;4077;4311;4312;5391;5392;5393;5394;5690	117;118;119;2194;3303;3304;3377;4200;4201;4437;4438;5538;5539;5540;5541;5844	119;2194;3303;3377;4200;4437;5538;5844	1775;1776;1777;1778;1779;1780;1781;1782	87		276;401;534;564;697;897;970;1000	888	
Q60598	Q60598	4	4	4	Src substrate cortactin	Cttn	>Q60598 Src substrate cortactin OS=Mus musculus OX=10090 GN=Cttn PE=1 SV=2	1	4	4	4	9	9	9	61.249	546	546	3.25		1	1	2	0	30.643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				734	273;1046;1047;1048	True;True;True;True	296;1130;1131;1132	454;1639;1640;1641	469;1679;1680;1681	469;1679;1680;1681	1783;1784;1785;1786		245	87;124;198;309		129
Q60605	Q60605	3	3	3	Myosin light polypeptide 6	Myl6	>Q60605 Myosin light polypeptide 6 OS=Mus musculus OX=10090 GN=Myl6 PE=1 SV=3	1	3	3	3	25.2	25.2	25.2	16.93	151	151	2.5	2			2	0	20.98	1769.7	1896.7	1650.9	1671.2	1582.2	1480.8	1769.7	1896.7	1650.9	1671.2	1582.2	1480.8	1	1	1	1	1	1	10452000	1				735	1439;3138;3480	True;True;True	1554;3446;3811;3812	2262;4973;5466;5467	2333;5114;5614;5615	2333;5114;5615	1787;1788		246;247	26;56		36;60
Q60668	Q60668	3	3	3	Heterogeneous nuclear ribonucleoprotein D0	Hnrnpd	>Q60668 Heterogeneous nuclear ribonucleoprotein D0 OS=Mus musculus OX=10090 GN=Hnrnpd PE=1 SV=2	1	3	3	3	5.9	5.9	5.9	38.354	355	355	2.5		3		1	0	19.437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				736	509;2085;3664	True;True;True	552;2265;4010	806;3298;3299;5732	835;3405;3406;5886	835;3406;5886	1789;1790;1791			114;243;251		
Q60676	Q60676	1	1	1	Serine/threonine-protein phosphatase 5	Ppp5c	>Q60676 Serine/threonine-protein phosphatase 5 OS=Mus musculus OX=10090 GN=Ppp5c PE=1 SV=3	1	1	1	1	1.4	1.4	1.4	56.876	499	499	4				2	0.0054608	5.7384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				737	127	True	137	207;208	212;213	213	1792			93		
Q60710	Q60710	4	4	4	Deoxynucleoside triphosphate triphosphohydrolase SAMHD1	Samhd1	>Q60710 Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 OS=Mus musculus OX=10090 GN=Samhd1 PE=1 SV=3	1	4	4	4	6.1	6.1	6.1	75.892	658	658	2.2	3			2	0	30.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				738	62;646;1461;3401	True;True;True;True	63;701;1578;3726	85;1014;2303;2304;5357	85;1045;2378;2379;5504	85;1045;2378;5504	1793;1794;1795;1796			378;383;448;565		
Q60759	Q60759	1	1	1	Glutaryl-CoA dehydrogenase, mitochondrial	Gcdh	>Q60759 Glutaryl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Gcdh PE=1 SV=2	1	1	1	1	2.1	2.1	2.1	48.605	438	438	1	1				0.0035562	5.8578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				739	1050	True	1134	1643	1683	1683	1797		248	240		242
Q60770	Q60770	1	1	1	Syntaxin-binding protein 3	Stxbp3	>Q60770 Syntaxin-binding protein 3 OS=Mus musculus OX=10090 GN=Stxbp3 PE=1 SV=1	1	1	1	1	1.4	1.4	1.4	67.942	592	592	2		1			0	6.425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				740	438	True	480	717	743	743	1798			98		
Q60854	Q60854	1	1	1	Serpin B6	Serpinb6	>Q60854 Serpin B6 OS=Mus musculus OX=10090 GN=Serpinb6 PE=1 SV=1	1	1	1	1	3.7	3.7	3.7	42.598	378	378	3			1		0	6.4515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				741	3551	True	3892	5577	5729	5729	1799		249;250	193		201;202
Q60864	Q60864	4	4	4	Stress-induced-phosphoprotein 1	Stip1	>Q60864 Stress-induced-phosphoprotein 1 OS=Mus musculus OX=10090 GN=Stip1 PE=1 SV=1	1	4	4	4	7.2	7.2	7.2	62.581	543	543	1.5	3	3			0	29.009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				742	390;784;1318;3239	True;True;True;True	428;847;1425;3556	647;1226;2073;2074;5120;5121	669;1259;2141;2142;5261;5262	669;1259;2141;5261	1800;1801;1802;1803			237;325;337;486		
Q60865	Q60865	1	1	1	Caprin-1	Caprin1	>Q60865 Caprin-1 OS=Mus musculus OX=10090 GN=Caprin1 PE=1 SV=2	1	1	1	1	1.3	1.3	1.3	78.168	707	707	3			1		0.0030441	6.0168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				743	1121	True	1209	1756	1806	1806	1804			72		
Q60870	Q60870	1	1	1	Receptor expression-enhancing protein 5	Reep5	>Q60870 Receptor expression-enhancing protein 5 OS=Mus musculus OX=10090 GN=Reep5 PE=1 SV=1	1	1	1	1	4.9	4.9	4.9	21.05	185	185	4				2	0	15.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				744	2148	True	2331	3397;3398	3506;3507	3506	1805			25		
Q8BMJ3;Q60872	Q8BMJ3;Q60872	1;1	1;1	1;1	Eukaryotic translation initiation factor 1A, X-chromosomal;Eukaryotic translation initiation factor 1A	Eif1ax;Eif1a	>Q8BMJ3 Eukaryotic translation initiation factor 1A, X-chromosomal OS=Mus musculus OX=10090 GN=Eif1ax PE=2 SV=3;>Q60872 Eukaryotic translation initiation factor 1A OS=Mus musculus OX=10090 GN=Eif1a PE=2 SV=3	2	1	1	1	8.3	8.3	8.3	16.46	144	144;144	2		2			0	17.551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				745	588	True	639	927;928	957;958	958	1806			88		
Q60875	Q60875	1	1	1	Rho guanine nucleotide exchange factor 2	Arhgef2	>Q60875 Rho guanine nucleotide exchange factor 2 OS=Mus musculus OX=10090 GN=Arhgef2 PE=1 SV=4	1	1	1	1	0.9	0.9	0.9	111.97	985	985	3			1		0.0035436	5.8414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				746	2038	True	2218	3239	3343	3343	1807			337		
Q60930	Q60930	1	1	1	Voltage-dependent anion-selective channel protein 2	Vdac2	>Q60930 Voltage-dependent anion-selective channel protein 2 OS=Mus musculus OX=10090 GN=Vdac2 PE=1 SV=2	1	1	1	1	3.4	3.4	3.4	31.732	295	295	1	2				0	9.6279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				747	3550	True	3891	5575;5576	5727;5728	5727	1808			73		
Q60931	Q60931	5	5	5	Voltage-dependent anion-selective channel protein 3	Vdac3	>Q60931 Voltage-dependent anion-selective channel protein 3 OS=Mus musculus OX=10090 GN=Vdac3 PE=1 SV=1	1	5	5	5	17.3	17.3	17.3	30.752	283	283	2.14	3	1	2	1	0	54.064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				748	22;270;569;3680;3689	True;True;True;True;True	22;293;619;4028;4038	32;33;450;451;903;5757;5770	32;33;465;466;933;5911;5924	32;465;933;5911;5924	1809;1810;1811;1812;1813		251	15;20;61;63;226		26
Q60932	Q60932	2	2	2	Voltage-dependent anion-selective channel protein 1	Vdac1	>Q60932 Voltage-dependent anion-selective channel protein 1 OS=Mus musculus OX=10090 GN=Vdac1 PE=1 SV=3	1	2	2	2	8.1	8.1	8.1	32.351	296	296	3		2		2	0	18.576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				749	2347;3512	True;True	2537;3847;3848	3676;5509;5510;5511	3793;5659;5660;5661;5662	3793;5662	1814;1815	88		74;122	68	
Q60952	Q60952	1	1	1	Centrosome-associated protein CEP250	Cep250	>Q60952 Centrosome-associated protein CEP250 OS=Mus musculus OX=10090 GN=Cep250 PE=1 SV=4	1	1	1	1	0.4	0.4	0.4	276.81	2414	2414	2		1			0.0054983	5.754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				750	2243	True	2429	3528	3638	3638	1816			42		
Q60953	Q60953	1	1	1	Protein PML	Pml	>Q60953 Protein PML OS=Mus musculus OX=10090 GN=Pml PE=1 SV=3	1	1	1	1	2.4	2.4	2.4	98.241	885	885	2		1			0	22.598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				751	300	True	327	500	515	515	1817			545		
Q60974	Q60974	1	1	1	Nuclear receptor corepressor 1	Ncor1	>Q60974 Nuclear receptor corepressor 1 OS=Mus musculus OX=10090 GN=Ncor1 PE=1 SV=1	1	1	1	1	0.4	0.4	0.4	270.64	2453	2453	1	2				0	6.8627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				752	1138	True	1227	1781;1782	1834;1835	1834	1818			1347		
Q61001	Q61001	2	2	2	Laminin subunit alpha-5	Lama5	>Q61001 Laminin subunit alpha-5 OS=Mus musculus OX=10090 GN=Lama5 PE=1 SV=4	1	2	2	2	0.5	0.5	0.5	404.05	3718	3718	2	1		1		0	13.296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				753	187;445	True;True	202;487	298;725	304;752	304;752	1819;1820			260;3103		
Q61026	Q61026	4	4	4	Nuclear receptor coactivator 2	Ncoa2	>Q61026 Nuclear receptor coactivator 2 OS=Mus musculus OX=10090 GN=Ncoa2 PE=1 SV=3	1	4	4	4	1.9	1.9	1.9	158.46	1462	1462	2.67	1	2	1	2	0	39.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				754	636;2204;3105;3106	True;True;True;True	691;2389;3409;3410;3411	1002;3480;3481;4914;4915;4916	1033;3590;3591;5053;5054;5055	1033;3591;5054;5055	1821;1822;1823		252	31;780;785		784
Q61035	Q61035	2	2	2	Histidine--tRNA ligase, cytoplasmic	Hars	>Q61035 Histidine--tRNA ligase, cytoplasmic OS=Mus musculus OX=10090 GN=Hars PE=1 SV=2	1	2	2	2	4.1	4.1	4.1	57.432	509	509	2	1		1		0	13.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				755	79;3276	True;True	81;3594	109;5172	110;5314	110;5314	1824;1825			418;443		
